voltage_mean,voltage_std,current_mean,current_std,power_mean,power_std,lux_mean,temperature_mean,humidity_mean,power_rate_of_change,voltage_rate_of_change,efficiency_ratio,fault_class,efficiency_score,maintenance_days
24.0,0.0,4.128333333333336,0.0023570226039545845,99.07999999999998,0.05656854249491757,118.314,39.23,65.0,0.0053333333333332195,0.0,830.413865933587,0,99.12,86
24.0,0.0,4.148333333333336,0.02592724864350703,99.55999999999999,0.6222539674441586,118.584,38.894999999999996,65.0,0.05866666666666636,0.0,832.5528498795824,0,100.0,86
24.0,0.0,4.056250000000003,0.15615274751202962,97.35,3.747665940288695,118.584,39.36,65.0,-0.35333333333333317,0.0,814.0721166711264,0,94.7,86
24.0,0.0,4.056250000000002,0.15615274751202932,97.35,3.747665940288705,120.0,39.625,65.0,0.35333333333333317,0.0,804.5454545454545,0,100.0,86
24.0,0.0,3.9810416666666697,0.26251339251550615,95.54499999999999,6.300321420372136,117.81,40.175,65.0,-0.5939999999999998,0.0,804.1831495665347,0,91.09,86
24.0,0.0,3.818541666666669,0.03270368862987807,91.64499999999998,0.7848885271170623,113.688,39.41,65.0,0.07399999999999997,0.0,799.0809849330356,0,92.2,86
24.0,0.0,3.709791666666669,0.18649941353795188,89.035,4.475985924910839,110.322,38.8,65.0,-0.4219999999999999,0.0,799.7969853218591,0,85.87,86
24.0,0.0,3.8452083333333356,0.3780075001093083,92.285,9.072180002623409,113.718,39.035,65.0,0.8553333333333332,0.0,804.4509144162206,0,98.7,86
24.0,0.0,3.9806250000000025,0.18649941353795138,95.535,4.475985924910839,112.08,38.349999999999994,65.0,-0.4219999999999999,0.0,844.8443579766537,0,92.37,86
24.0,0.0,3.839375000000002,0.013258252147248111,92.14499999999998,0.3181980515339534,105.44399999999999,37.004999999999995,65.0,-0.03000000000000019,0.0,865.666453722145,0,91.92,86
24.0,0.0,3.7204166666666687,0.15497423621005188,89.28999999999999,3.7193816690412387,100.794,36.485,65.0,-0.350666666666667,0.0,877.1636835176926,0,86.66,86
24.0,0.0,3.6091666666666686,0.00235702260395537,86.61999999999998,0.05656854249492762,98.544,36.605,65.0,-0.0053333333333332195,0.0,870.167965924616,0,86.58,86
24.0,0.0,3.458541666666669,0.21065889522849224,83.005,5.055813485483819,101.958,36.559999999999995,65.0,-0.4766666666666661,0.0,806.2025291866587,0,79.43,86
24.0,0.0,3.071666666666669,0.3364649767145992,73.72,8.075159441150369,95.97,35.324999999999996,65.0,-0.7613333333333334,0.0,760.2351242652367,0,68.01,86
24.0,0.0,2.7145833333333353,0.16852711618279426,65.14999999999999,4.044650788387059,86.082,35.455,65.0,-0.38133333333333375,0.0,748.1454261500654,0,62.29,86
24.0,0.0,2.5783333333333354,0.024159481690540382,61.87999999999998,0.5798275605729667,80.028,35.3,65.0,-0.05466666666666668,0.0,763.686626845041,0,61.47,86
24.0,0.0,2.602916666666669,0.05892556509887922,62.469999999999985,1.4142135623730951,75.39600000000002,33.715,65.0,0.13333333333333333,0.0,817.7129692654062,0,63.470000000000006,86
24.0,0.0,2.6056250000000025,0.055095403367451494,62.53499999999998,1.3222896808188396,76.32,34.16,65.0,-0.1246666666666665,0.0,808.7816864976718,0,61.6,86
24.0,0.0,2.266250000000002,0.4248533243629176,54.389999999999986,10.196479784710016,68.78399999999999,33.864999999999995,65.0,-0.9613333333333335,0.0,779.4050212082997,0,47.18,86
24.0,0.0,2.116666666666669,0.21331054565794189,50.79999999999998,5.1194530957906075,58.542,30.769999999999996,65.0,0.4826666666666668,0.0,853.1792684155719,0,54.42,86
24.0,0.0,1.886666666666669,0.5385796650037538,45.27999999999999,12.925911960090088,49.806,27.989999999999995,65.0,-1.2186666666666668,0.0,891.2333188993424,0,36.14,86
24.0,0.0,1.3264583333333357,0.25367455775067393,31.834999999999987,6.0881893860161735,40.397999999999996,27.299999999999997,65.0,-0.574,0.0,768.998502343108,0,27.529999999999998,86
24.0,0.0,1.178541666666669,0.04448880164965342,28.284999999999986,1.0677312395916854,42.432,28.309999999999995,65.0,0.10066666666666653,0.0,651.2479277951736,0,29.04,86
24.0,0.0,1.156875000000002,0.07513009550107057,27.764999999999986,1.803122292025698,37.518,28.345,65.0,-0.17000000000000004,0.0,720.8318188898693,0,26.49,86
24.0,0.0,0.9564583333333356,0.20830187262453714,22.954999999999984,4.999244942988888,26.945999999999998,27.22,65.0,-0.4713333333333331,0.0,821.4055678809127,0,19.42,86
24.0,0.0,0.4218750000000022,0.54771312759408,10.124999999999986,13.14511506225792,13.727999999999998,24.904999999999998,65.0,-1.2393333333333336,0.0,687.466051059206,0,0.83,86
24.0,0.0,0.017291666666668887,0.02445410951603477,0.41499999999998577,0.5868986283848344,2.91,23.439999999999998,65.0,-0.05533333333333333,0.0,106.13810741687615,0,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,1.422,22.499999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.489999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.764999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.129999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.064999999999998,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.099999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.564999999999998,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.144999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.084999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.804999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.169999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.689999999999998,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.914999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.844999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.104999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.879999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.769999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.059999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.514999999999993,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.084999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.284999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.974999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.374999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.549999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.194999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.559999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.834999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.669999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.674999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.769999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.659999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.089999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.429999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.104999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.129999999999995,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.734999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.859999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.224999999999994,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.619999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.734999999999996,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.319999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.095,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.424999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.319999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.659999999999997,65.0,0.0,0.0,0.0,2,0.0,86
24.0,0.0,0.35729166666666884,0.505286720722887,8.574999999999985,12.12688129734929,11.364,23.845,65.0,1.1433333333333333,0.0,693.5457780653499,0,17.15,86
24.0,0.0,0.5793750000000022,0.19121345874586218,13.904999999999985,4.5891230099006926,21.695999999999998,26.064999999999998,65.0,-0.4326666666666666,0.0,612.6630243214657,0,10.66,86
24.0,0.0,0.5625000000000022,0.1673486048808162,13.499999999999986,4.0163665171395895,21.612,25.089999999999996,65.0,0.37866666666666665,0.0,597.0281266584109,0,16.34,86
24.0,0.0,1.0202083333333354,0.4799487277303692,24.484999999999985,11.518769465528862,27.305999999999997,25.759999999999998,65.0,1.086,0.0,865.0109517416797,0,32.63,86
24.0,0.0,1.5702083333333356,0.29786873157483323,37.68499999999999,7.148849557795995,37.763999999999996,28.759999999999998,65.0,0.6739999999999999,0.0,972.1648952636464,0,42.74,86
24.0,0.0,1.8431250000000021,0.08809371982282377,44.234999999999985,2.1142492757477735,45.22200000000001,29.244999999999997,65.0,0.199333333333333,0.0,957.0118125567907,0,45.73,86
24.0,0.0,1.9945833333333352,0.12610070931160092,47.86999999999999,3.0264170234784245,54.72,29.665,65.0,0.2853333333333334,0.0,859.1170136396265,0,50.01,86
24.0,0.0,2.2066666666666688,0.1738304170416931,52.95999999999999,4.171930009000632,65.124,31.79,65.0,0.39333333333333326,0.0,800.9194846046819,0,55.91,86
24.0,0.0,2.347916666666669,0.025927248643506873,56.34999999999999,0.6222539674441662,72.858,34.260000000000005,65.0,0.05866666666666684,0.0,762.9505266863438,0,56.79,86
24.0,0.0,2.4456250000000024,0.11225320151336454,58.69499999999999,2.6940768363207477,78.186,34.625,65.0,0.25400000000000017,0.0,741.2295102669663,0,60.6,86
24.0,0.0,2.8402083333333357,0.44577189997301964,68.16499999999999,10.698525599352463,81.342,35.05,65.0,1.0086666666666668,0.0,827.827839984455,0,75.73,86
24.0,0.0,3.335416666666669,0.2545584412271569,80.05,6.109402589451766,91.68,36.25,65.0,0.5760000000000001,0.0,863.7246439361242,0,84.37,86
24.0,0.0,3.383958333333336,0.18591015788696313,81.21499999999999,4.461843789287117,96.126,36.04,65.0,-0.4206666666666668,0.0,836.1818668533656,0,78.06,86
24.0,0.0,3.2308333333333357,0.030641293851416982,77.53999999999999,0.7353910524340088,95.69400000000002,36.545,65.0,-0.06933333333333375,0.0,801.9111837342542,0,77.02,86
24.0,0.0,3.323541666666669,0.16175067619642305,79.76499999999999,3.882016228714152,103.35600000000001,36.93,65.0,0.3660000000000006,0.0,764.3547088811375,0,82.51,86
24.0,0.0,3.764375000000002,0.46168180254971647,90.345,11.080363261193206,109.32600000000001,38.004999999999995,65.0,1.0446666666666669,0.0,818.891285825644,0,98.18,86
24.0,0.0,4.054583333333335,0.05126524163602455,97.30999999999999,1.230365799264599,112.01400000000001,38.95,65.0,-0.1160000000000006,0.0,861.0437644893551,0,96.44,86
24.0,0.0,4.0220833333333355,0.005303300858899307,96.52999999999999,0.12727922061358338,116.922,38.754999999999995,65.0,0.012000000000000455,0.0,818.591950611421,0,96.62,86
24.0,0.0,3.989791666666669,0.05097061381053089,95.755,1.223294731452725,120.0,40.295,65.0,-0.11533333333333359,0.0,791.3636363636364,0,94.89,86
24.0,0.0,4.060208333333335,0.15055481882763588,97.445,3.6133156518632625,120.0,40.825,65.0,0.3406666666666666,0.0,805.3305785123966,0,100.0,86
24.0,0.0,4.166666666666667,0.0,100.0,0.0,120.0,40.394999999999996,65.0,0.0,0.0,826.4462809917355,0,100.0,86
24.0,0.0,4.159791666666669,0.009722718241314978,99.83499999999998,0.2333452377915645,117.43800000000002,40.504999999999995,65.0,-0.021999999999999888,0.0,842.9304783937584,0,99.67,86
24.0,0.0,4.135833333333334,0.02415948169054101,99.25999999999999,0.5798275605729691,117.24000000000001,39.775000000000006,65.0,-0.05466666666666716,0.0,839.4790257104194,0,98.85,85
24.0,0.0,4.142708333333335,0.03388219993185599,99.42499999999998,0.8131727983645337,116.08800000000001,39.295,65.0,0.07666666666666705,0.0,849.1476496310465,0,100.0,85
24.0,0.0,3.990000000000001,0.24984439601924738,95.75999999999999,5.996265504461921,116.286,39.21,65.0,-0.5653333333333336,0.0,816.4657333356068,0,91.52,85
24.0,0.0,3.9268750000000012,0.16057216489444498,94.24499999999998,3.853731957466681,116.11800000000001,38.480000000000004,65.0,0.3633333333333335,0.0,804.7012414829485,0,96.97,85
24.0,0.0,4.025625000000002,0.020918575610101846,96.61499999999998,0.5020458146424494,115.08600000000001,38.504999999999995,65.0,-0.047333333333332915,0.0,832.270902606688,0,96.26,85
24.0,0.0,3.916875000000002,0.13287714929797226,94.005,3.1890515831513278,113.19600000000001,39.51,65.0,-0.300666666666667,0.0,823.1899541139793,0,91.75,85
24.0,0.0,3.608333333333335,0.30346666025922636,86.6,7.283199846221432,104.08800000000001,38.36,65.0,-0.6866666666666664,0.0,824.0712545676004,0,81.45,85
24.0,0.0,3.3100000000000023,0.11844038584874685,79.44,2.8425692603699133,100.12200000000001,37.03,65.0,-0.26799999999999974,0.0,785.585728130377,0,77.43,85
24.0,0.0,3.6435416666666685,0.5901395344652725,87.445,14.163348827166542,104.322,38.4,65.0,1.3353333333333324,0.0,830.2633827690321,0,97.46,85
24.0,0.0,3.7964583333333346,0.3738827105523869,91.11499999999998,8.973185053257287,104.82600000000001,38.4,65.0,-0.8459999999999999,0.0,860.988792924234,0,84.77,85
24.0,0.0,3.551666666666668,0.027695015596473044,85.23999999999998,0.6646803743153531,101.226,37.480000000000004,65.0,0.06266666666666651,0.0,833.8387494375206,0,85.71,85
24.0,0.0,3.2891666666666683,0.39892607571941013,78.93999999999998,9.574225817265848,93.036,36.515,65.0,-0.9026666666666662,0.0,839.4657365264364,0,72.17,85
24.0,0.0,3.0762500000000017,0.09781643806413867,73.82999999999998,2.347594513539333,91.284,36.230000000000004,65.0,0.22133333333333288,0.0,800.0303411208874,0,75.49,85
24.0,0.0,2.7637500000000017,0.5397581763057309,66.32999999999998,12.954196231337546,82.476,34.205,65.0,-1.221333333333333,0.0,794.599645407063,0,57.17,85
24.0,0.0,2.2950000000000017,0.12315443105665697,55.079999999999984,2.955706345359766,64.34400000000001,31.55,65.0,-0.2786666666666667,0.0,842.9236043095001,0,52.99,85
24.0,0.0,2.0247916666666685,0.258977858609573,48.594999999999985,6.2154686066297495,58.890000000000015,30.675,65.0,-0.586,0.0,811.4042411086989,0,44.2,85
24.0,0.0,2.314791666666668,0.6690997916977705,55.55499999999998,16.05839500074649,64.278,30.755000000000003,65.0,1.5139999999999996,0.0,851.0524219492015,0,66.91,85
24.0,0.0,2.113541666666668,0.9537102711253557,50.72499999999998,22.88904650700854,59.964000000000006,30.995,65.0,-2.158,0.0,832.0484220195522,0,34.54,85
24.0,0.0,1.5527083333333351,0.16057216489444515,37.26499999999998,3.853731957466686,46.428,29.114999999999995,65.0,0.3633333333333335,0.0,785.7172977987683,0,39.99,85
24.0,0.0,1.6014583333333352,0.09162925372875666,38.43499999999998,2.1991020894901623,40.757999999999996,27.275,65.0,-0.2073333333333333,0.0,920.4224340246177,0,36.88,85
24.0,0.0,1.3812500000000019,0.21979235781881865,33.14999999999998,5.275016587651647,39.3,27.834999999999997,65.0,-0.4973333333333334,0.0,822.5806451612898,0,29.42,85
24.0,0.0,0.7516666666666685,0.6705729308252426,18.039999999999978,16.093750339805823,28.805999999999997,25.964999999999996,65.0,-1.5173333333333334,0.0,605.2472656512105,0,6.660000000000001,85
24.0,0.0,0.2700000000000018,0.010606601717798222,6.479999999999979,0.25455844122715765,11.73,22.974999999999994,65.0,-0.02400000000000002,0.0,509.0337784760391,0,6.3,85
24.0,0.0,0.20166666666666844,0.08603132504436328,4.8399999999999785,2.064751801064719,6.156000000000001,22.669999999999995,65.0,-0.19466666666666665,0.0,676.3555058691976,0,3.38,85
24.0,0.0,0.07041666666666845,0.09958420501710545,1.6899999999999786,2.3900209204105303,2.262,21.644999999999996,65.0,-0.22533333333333333,0.0,518.0870631514342,0,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.749999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.779999999999994,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.199999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.904999999999994,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.384999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.479999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.194999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.624999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.025,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.839999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.819999999999993,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.779999999999994,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.859999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.939999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.994999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.805,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.305,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.154999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.684999999999995,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.819999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.994999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.345,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.474999999999994,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.039999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.029999999999994,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.074999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.934999999999995,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.824999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.749999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.784999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.299999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.429999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.624999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.759999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.279999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.994999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.679999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.819999999999993,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.039999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.439999999999998,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.455,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.845,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.619999999999997,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.0,0.0,0.0,0.0,0.0,23.089999999999996,65.0,0.0,0.0,0.0,2,0.0,85
24.0,0.0,0.40666666666666845,0.5751135153650587,9.759999999999978,13.802724368761407,7.4879999999999995,22.689999999999998,65.0,1.3013333333333332,0.0,1149.858623939677,0,19.52,85
24.0,0.0,0.8408333333333351,0.038890872965260066,20.17999999999998,0.933380951166243,15.533999999999999,23.58,65.0,0.08800000000000002,0.0,1220.5153018023454,0,20.84,85
24.0,0.0,1.0706250000000017,0.28608361855505743,25.69499999999998,6.866006845321377,22.224,23.869999999999997,65.0,0.6473333333333334,0.0,1106.398553220805,0,30.55,85
24.0,0.0,1.1070833333333352,0.2345237490935383,26.56999999999998,5.6285699782449194,23.856,24.324999999999996,65.0,-0.5306666666666667,0.0,1068.95719343418,0,22.59,85
24.0,0.0,0.9812500000000017,0.05656854249492382,23.54999999999998,1.3576450198781724,28.368000000000002,25.65,65.0,0.1280000000000001,0.0,801.8932171070545,0,24.51,85
24.0,0.0,1.0254166666666684,0.005892556509887875,24.609999999999978,0.14142135623731025,40.464,28.509999999999998,65.0,0.013333333333333286,0.0,593.5269149141418,0,24.71,85
24.0,0.0,1.7500000000000016,1.0188230205596172,41.99999999999998,24.451752493430813,54.33,32.669999999999995,65.0,2.305333333333333,0.0,759.0818724019516,0,59.29,85
24.0,0.0,2.3718750000000015,0.1393589614588487,56.92499999999998,3.3446150750123653,68.04599999999999,33.504999999999995,65.0,-0.31533333333333313,0.0,824.4503664223848,0,54.559999999999995,85
24.0,0.0,2.415208333333335,0.20064154916168297,57.964999999999975,4.8153971798803825,68.56200000000001,33.24999999999999,65.0,0.4539999999999997,0.0,833.2854144504179,0,61.370000000000005,85
24.0,0.0,2.4935416666666685,0.08986148677579034,59.84499999999998,2.156675682618968,67.674,33.8,65.0,-0.20333333333333314,0.0,871.4360602265773,0,58.32000000000001,85
24.0,0.0,2.640000000000002,0.2969848480983499,63.359999999999985,7.127636354360405,76.086,33.99499999999999,65.0,0.6720000000000004,0.0,821.9391329164827,0,68.4,85
24.0,0.0,2.8610416666666687,0.015615274751203168,68.66499999999999,0.37476659402887097,87.87,35.17499999999999,65.0,0.03533333333333341,0.0,772.6454371553954,0,68.93,85
24.0,0.0,3.0027083333333353,0.18473164658498523,72.065,4.433559518039655,89.82,35.41999999999999,65.0,0.41799999999999976,0.0,793.4926227703149,0,75.2,85
24.0,0.0,2.967083333333335,0.23511300474452693,71.20999999999998,5.642712113868657,91.21199999999999,35.55999999999999,65.0,-0.5320000000000003,0.0,772.2422244393354,0,67.22,85
24.0,0.0,3.049375000000002,0.35149099581481313,73.18499999999999,8.435783899555517,93.876,35.39999999999999,65.0,0.7953333333333338,0.0,771.3752687718705,0,79.15,85
24.0,0.0,3.4820833333333354,0.26045099773704444,83.57,6.250823945689078,101.75999999999999,37.57499999999999,65.0,0.5893333333333326,0.0,813.2541845075905,0,87.99,85
24.0,0.0,3.8504166666666677,0.2604509977370449,92.40999999999998,6.250823945689082,113.454,39.904999999999994,65.0,0.5893333333333336,0.0,807.3986055533226,0,96.83,85
24.0,0.0,3.894791666666668,0.19769527090673825,93.475,4.744686501761724,109.95599999999999,38.269999999999996,65.0,-0.4473333333333329,0.0,842.4510616821083,0,90.12,85
24.0,0.0,3.933541666666668,0.25249604644869644,94.40499999999999,6.059905114768707,111.198,37.584999999999994,65.0,0.5713333333333329,0.0,841.4142854596338,0,98.69,85
24.0,0.0,4.139375000000001,0.038596245139765784,99.34499999999998,0.9263098833543789,119.03399999999999,38.75999999999999,65.0,0.08733333333333348,0.0,827.640501857807,0,100.0,85
