timestamp,voltage,current,power,lux,temperature,humidity,source_file,source_row,quality_flag
2026-05-08T17:58:00Z,5.864000,0.060000,0.351840,7788.300000,33.840000,62.180000,Week1/Day 7.csv,32,OK
2026-05-08T18:08:00Z,4.408000,0.050000,0.220400,5992.500000,33.250000,63.190000,Week1/Day 7.csv,33,OK
2026-05-08T18:18:00Z,3.244000,0.030000,0.097320,2743.300000,32.770000,63.090000,Week1/Day 7.csv,34,OK
2026-05-08T18:28:00Z,3.244000,0.020000,0.064880,2752.500000,32.060000,54.010000,Week1/Day 7.csv,35,OK
2026-05-08T18:38:00Z,3.232000,0.020000,0.064640,1445.000000,31.030000,53.200000,Week1/Day 7.csv,36,OK
2026-05-08T18:48:00Z,2.816000,0.000000,0.000000,230.800000,30.380000,53.330000,Week1/Day 7.csv,37,OK
2026-05-08T18:58:00Z,2.292000,0.000000,0.000000,16.700000,29.980000,54.800000,Week1/Day 7.csv,38,OK
2026-05-08T19:08:00Z,1.756000,0.000000,0.000000,0.800000,29.420000,56.510000,Week1/Day 7.csv,39,OK
2026-05-08T19:17:00Z,0.684000,0.000000,0.000000,0.000000,29.020000,59.020000,Week1/Day 7.csv,40,OK
2026-05-08T19:27:00Z,0.320000,0.000000,0.000000,0.000000,29.040000,58.740000,Week1/Day 7.csv,41,OK
2026-05-08T19:37:00Z,0.296000,0.000000,0.000000,0.000000,29.210000,56.960000,Week1/Day 7.csv,42,OK
2026-05-08T19:47:00Z,0.292000,0.000000,0.000000,0.000000,29.270000,56.750000,Week1/Day 7.csv,43,OK
2026-05-08T19:57:00Z,0.292000,0.000000,0.000000,0.000000,29.270000,57.350000,Week1/Day 7.csv,44,OK
2026-05-08T20:07:00Z,0.296000,0.000000,0.000000,0.000000,29.430000,57.360000,Week1/Day 7.csv,45,OK
2026-05-08T20:17:00Z,0.292000,0.000000,0.000000,0.000000,29.470000,58.580000,Week1/Day 7.csv,46,OK
2026-05-08T20:27:00Z,0.296000,0.000000,0.000000,0.000000,29.310000,62.000000,Week1/Day 7.csv,47,OK
2026-05-08T20:37:00Z,0.300000,0.000000,0.000000,0.000000,29.230000,62.000000,Week1/Day 7.csv,48,OK
2026-05-08T20:47:00Z,0.296000,0.000000,0.000000,0.000000,29.420000,61.370000,Week1/Day 7.csv,49,OK
2026-05-08T20:57:00Z,0.300000,0.000000,0.000000,0.000000,29.480000,61.560000,Week1/Day 7.csv,50,OK
2026-05-08T21:07:00Z,0.300000,0.000000,0.000000,0.000000,29.320000,62.570000,Week1/Day 7.csv,51,OK
2026-05-08T21:17:00Z,0.304000,0.000000,0.000000,0.000000,29.170000,61.080000,Week1/Day 7.csv,52,OK
2026-05-08T21:27:00Z,0.316000,0.000000,0.000000,0.000000,27.780000,74.120000,Week1/Day 7.csv,53,OK
2026-05-08T21:37:00Z,0.312000,0.000000,0.000000,0.000000,27.520000,73.130000,Week1/Day 7.csv,54,OK
2026-05-08T21:47:00Z,0.316000,0.000000,0.000000,0.000000,27.230000,74.710000,Week1/Day 7.csv,55,OK
2026-05-08T21:57:00Z,0.316000,0.000000,0.000000,0.000000,27.180000,76.300000,Week1/Day 7.csv,56,OK
2026-05-08T22:07:00Z,0.312000,0.000000,0.000000,0.000000,27.150000,75.660000,Week1/Day 7.csv,57,OK
2026-05-08T22:17:00Z,0.308000,0.000000,0.000000,0.000000,27.040000,76.390000,Week1/Day 7.csv,58,OK
2026-05-08T22:27:00Z,0.308000,0.000000,0.000000,0.000000,26.920000,75.420000,Week1/Day 7.csv,59,OK
2026-05-08T22:37:00Z,0.304000,0.000000,0.000000,0.000000,26.850000,74.280000,Week1/Day 7.csv,60,OK
2026-05-08T22:47:00Z,0.300000,0.000000,0.000000,0.000000,26.990000,73.810000,Week1/Day 7.csv,61,OK
2026-05-08T22:57:00Z,0.304000,0.000000,0.000000,0.000000,27.020000,73.610000,Week1/Day 7.csv,62,OK
2026-05-09T07:55:00Z,5.184000,0.060000,0.311040,8523.300000,29.680000,66.580000,Week2/Day 8.csv,2,OK
2026-05-09T08:05:00Z,6.348000,0.070000,0.444360,8445.000000,30.320000,63.550000,Week2/Day 8.csv,3,OK
2026-05-09T08:15:00Z,8.040000,0.110000,0.884400,13123.300000,30.910000,61.170000,Week2/Day 8.csv,4,OK
2026-05-09T08:25:00Z,8.048000,0.110000,0.885280,13760.000000,32.060000,58.750000,Week2/Day 8.csv,5,OK
2026-05-09T08:35:00Z,8.084000,0.120000,0.970080,14878.300000,32.760000,56.770000,Week2/Day 8.csv,6,OK
2026-05-09T08:45:00Z,8.108000,0.110000,0.891880,14513.300000,33.240000,56.460000,Week2/Day 8.csv,7,OK
2026-05-09T08:55:00Z,8.252000,0.130000,1.072760,16120.000000,33.640000,55.290000,Week2/Day 8.csv,8,OK
2026-05-09T09:05:00Z,8.372000,0.160000,1.339520,19077.500000,34.340000,54.400000,Week2/Day 8.csv,9,OK
2026-05-09T09:15:00Z,8.500000,0.180000,1.530000,20585.000000,35.320000,51.540000,Week2/Day 8.csv,10,OK
2026-05-09T09:25:00Z,8.600000,0.200000,1.720000,22374.200000,36.010000,49.220000,Week2/Day 8.csv,11,OK
2026-05-09T09:35:00Z,8.688000,0.220000,1.911360,22134.200000,36.720000,48.300000,Week2/Day 8.csv,12,OK
2026-05-09T09:45:00Z,8.740000,0.240000,2.097600,26452.500000,37.320000,47.360000,Week2/Day 8.csv,13,OK
2026-05-09T09:55:00Z,8.820000,0.260000,2.293200,28993.300000,38.170000,44.980000,Week2/Day 8.csv,14,OK
2026-05-09T10:05:00Z,8.836000,0.250000,2.209000,29830.000000,38.880000,43.720000,Week2/Day 8.csv,15,OK
2026-05-09T10:15:00Z,8.800000,0.250000,2.200000,30610.800000,39.520000,41.370000,Week2/Day 8.csv,16,OK
2026-05-09T10:25:00Z,8.748000,0.250000,2.187000,30188.300000,39.220000,42.260000,Week2/Day 8.csv,17,OK
2026-05-09T10:35:00Z,8.932000,0.290000,2.590280,33023.300000,39.740000,39.960000,Week2/Day 8.csv,18,OK
2026-05-09T10:45:00Z,9.080000,0.320000,2.905600,36421.700000,40.550000,39.050000,Week2/Day 8.csv,19,OK
2026-05-09T10:55:00Z,9.124000,0.320000,2.919680,36157.500000,40.520000,40.440000,Week2/Day 8.csv,20,OK
2026-05-09T11:05:00Z,8.804000,0.260000,2.289040,30435.800000,39.850000,39.300000,Week2/Day 8.csv,21,OK
2026-05-09T11:15:00Z,9.116000,0.330000,3.008280,38789.200000,41.220000,39.130000,Week2/Day 8.csv,22,OK
2026-05-09T11:25:00Z,9.556000,0.440000,4.204640,49190.800000,43.230000,37.250000,Week2/Day 8.csv,23,OK
2026-05-09T11:35:00Z,9.652000,0.470000,4.536440,54118.300000,44.770000,33.170000,Week2/Day 8.csv,24,OK
2026-05-09T11:45:00Z,9.736000,0.480000,4.673280,54612.500000,46.250000,31.180000,Week2/Day 8.csv,25,OK
2026-05-09T11:55:00Z,8.720000,0.240000,2.092800,31269.200000,45.680000,31.720000,Week2/Day 8.csv,26,OK
2026-05-09T12:05:00Z,9.260000,0.370000,3.426200,47985.000000,46.400000,31.120000,Week2/Day 8.csv,27,OK
2026-05-09T12:15:00Z,10.048000,0.570000,5.727360,54612.500000,48.040000,27.850000,Week2/Day 8.csv,28,OK
2026-05-09T12:25:00Z,9.992000,0.570000,5.695440,54612.500000,49.240000,27.500000,Week2/Day 8.csv,29,OK
2026-05-09T12:35:00Z,9.904000,0.540000,5.348160,54612.500000,49.170000,27.610000,Week2/Day 8.csv,30,OK
2026-05-09T12:45:00Z,10.228000,0.630000,6.443640,54612.500000,49.200000,27.140000,Week2/Day 8.csv,31,OK
2026-05-09T12:55:00Z,10.296000,0.640000,6.589440,54612.500000,52.070000,24.050000,Week2/Day 8.csv,32,OK
2026-05-09T13:05:00Z,10.292000,0.640000,6.586880,54612.500000,52.090000,22.760000,Week2/Day 8.csv,33,OK
2026-05-09T13:14:00Z,10.264000,0.620000,6.363680,54612.500000,52.090000,24.530000,Week2/Day 8.csv,34,OK
2026-05-09T13:24:00Z,10.316000,0.630000,6.499080,54612.500000,49.730000,26.270000,Week2/Day 8.csv,35,OK
2026-05-09T13:34:00Z,9.948000,0.550000,5.471400,54612.500000,50.620000,25.210000,Week2/Day 8.csv,36,OK
2026-05-09T13:44:00Z,10.184000,0.610000,6.212240,54612.500000,51.970000,25.310000,Week2/Day 8.csv,37,OK
2026-05-09T13:54:00Z,10.124000,0.590000,5.973160,54612.500000,52.130000,23.720000,Week2/Day 8.csv,38,OK
2026-05-09T14:04:00Z,10.204000,0.620000,6.326480,54612.500000,52.370000,24.410000,Week2/Day 8.csv,39,OK
2026-05-09T14:14:00Z,9.952000,0.540000,5.374080,54612.500000,50.790000,25.770000,Week2/Day 8.csv,40,OK
2026-05-09T14:24:00Z,9.788000,0.490000,4.796120,54612.500000,49.960000,27.420000,Week2/Day 8.csv,41,OK
2026-05-09T14:34:00Z,8.748000,0.240000,2.099520,34517.500000,46.310000,31.960000,Week2/Day 8.csv,42,OK
2026-05-09T14:44:00Z,9.256000,0.340000,3.147040,48176.700000,42.500000,38.090000,Week2/Day 8.csv,43,OK
2026-05-09T14:54:00Z,9.900000,0.510000,5.049000,54612.500000,46.630000,31.420000,Week2/Day 8.csv,44,OK
2026-05-09T15:04:00Z,8.892000,0.270000,2.400840,36116.700000,44.950000,34.390000,Week2/Day 8.csv,45,OK
2026-05-09T15:14:00Z,8.688000,0.230000,1.998240,28500.000000,44.430000,34.820000,Week2/Day 8.csv,46,OK
2026-05-09T15:24:00Z,8.196000,0.130000,1.065480,17384.200000,41.290000,40.720000,Week2/Day 8.csv,47,OK
2026-05-09T15:34:00Z,8.392000,0.160000,1.342720,20494.200000,40.160000,42.000000,Week2/Day 8.csv,48,OK
2026-05-09T15:44:00Z,8.408000,0.170000,1.429360,21381.700000,39.860000,43.450000,Week2/Day 8.csv,49,OK
2026-05-09T15:54:00Z,8.124000,0.120000,0.974880,15696.700000,39.630000,43.580000,Week2/Day 8.csv,50,OK
2026-05-09T16:04:00Z,6.372000,0.070000,0.446040,8900.800000,38.220000,46.690000,Week2/Day 8.csv,51,OK
2026-05-09T16:14:00Z,8.020000,0.110000,0.882200,14119.200000,37.230000,48.310000,Week2/Day 8.csv,52,OK
2026-05-09T16:24:00Z,7.952000,0.100000,0.795200,12897.500000,36.660000,50.520000,Week2/Day 8.csv,53,OK
2026-05-09T16:34:00Z,6.632000,0.070000,0.464240,10030.800000,36.550000,49.670000,Week2/Day 8.csv,54,OK
2026-05-09T16:44:00Z,7.828000,0.090000,0.704520,12105.800000,36.440000,49.560000,Week2/Day 8.csv,55,OK
2026-05-09T16:54:00Z,7.904000,0.090000,0.711360,11760.000000,36.480000,50.610000,Week2/Day 8.csv,56,OK
2026-05-09T17:04:00Z,4.312000,0.050000,0.215600,6595.800000,35.970000,51.990000,Week2/Day 8.csv,57,OK
2026-05-09T17:14:00Z,7.496000,0.080000,0.599680,10167.500000,35.840000,52.800000,Week2/Day 8.csv,58,OK
2026-05-09T17:24:00Z,5.464000,0.060000,0.327840,8223.300000,35.040000,53.300000,Week2/Day 8.csv,59,OK
2026-05-09T17:34:00Z,7.448000,0.080000,0.595840,10070.000000,35.290000,51.970000,Week2/Day 8.csv,60,OK
2026-05-09T17:44:00Z,3.416000,0.040000,0.136640,4250.000000,34.400000,57.710000,Week2/Day 8.csv,61,OK
2026-05-09T17:54:00Z,3.648000,0.040000,0.145920,4805.000000,33.640000,55.770000,Week2/Day 8.csv,62,OK
2026-05-09T18:04:00Z,3.464000,0.040000,0.138560,4215.000000,32.920000,61.430000,Week2/Day 8.csv,63,OK
2026-05-09T18:14:00Z,3.268000,0.030000,0.098040,3475.000000,32.660000,61.690000,Week2/Day 8.csv,64,OK
2026-05-09T18:24:00Z,3.236000,0.020000,0.064720,2400.800000,32.250000,63.200000,Week2/Day 8.csv,65,OK
2026-05-09T18:34:00Z,3.204000,0.010000,0.032040,805.800000,31.800000,63.660000,Week2/Day 8.csv,66,OK
2026-05-09T18:44:00Z,2.552000,0.000000,0.000000,176.700000,31.520000,65.120000,Week2/Day 8.csv,67,OK
2026-05-10T08:41:00Z,4.252000,0.050000,0.212600,15840.000000,29.780000,72.880000,Week2/Day 9.csv,2,OK
2026-05-10T08:51:00Z,7.460000,0.080000,0.596800,14890.000000,31.080000,68.500000,Week2/Day 9.csv,3,OK
2026-05-10T09:01:00Z,8.052000,0.100000,0.805200,10390.800000,32.820000,63.020000,Week2/Day 9.csv,4,OK
2026-05-10T09:11:00Z,8.480000,0.180000,1.526400,28715.800000,34.520000,58.220000,Week2/Day 9.csv,5,OK
2026-05-10T09:21:00Z,9.092000,0.300000,2.727600,26376.700000,36.670000,53.270000,Week2/Day 9.csv,6,OK
2026-05-10T09:31:00Z,9.180000,0.330000,3.029400,34621.700000,38.380000,49.120000,Week2/Day 9.csv,7,OK
2026-05-10T09:41:00Z,8.944000,0.290000,2.593760,14833.300000,39.620000,46.330000,Week2/Day 9.csv,8,OK
2026-05-10T09:51:00Z,8.704000,0.230000,2.001920,36168.300000,40.400000,47.380000,Week2/Day 9.csv,9,OK
2026-05-10T10:01:00Z,8.912000,0.280000,2.495360,35450.800000,41.970000,39.990000,Week2/Day 9.csv,10,OK
2026-05-10T10:11:00Z,9.260000,0.360000,3.333600,42763.300000,42.960000,39.070000,Week2/Day 9.csv,11,OK
2026-05-10T10:21:00Z,9.104000,0.320000,2.913280,46689.200000,43.480000,38.600000,Week2/Day 9.csv,12,OK
2026-05-10T10:31:00Z,9.432000,0.400000,3.772800,50235.800000,44.310000,37.060000,Week2/Day 9.csv,13,OK
2026-05-10T10:41:00Z,9.988000,0.550000,5.493400,54612.500000,46.870000,35.950000,Week2/Day 9.csv,14,OK
2026-05-10T10:51:00Z,9.956000,0.540000,5.376240,54612.500000,48.650000,32.590000,Week2/Day 9.csv,15,OK
2026-05-10T11:01:00Z,10.056000,0.570000,5.731920,54612.500000,49.010000,29.180000,Week2/Day 9.csv,16,OK
2026-05-10T11:11:00Z,10.100000,0.570000,5.757000,54612.500000,49.900000,27.630000,Week2/Day 9.csv,17,OK
2026-05-10T11:21:00Z,10.108000,0.580000,5.862640,54612.500000,50.970000,26.440000,Week2/Day 9.csv,18,OK
2026-05-10T11:31:00Z,10.208000,0.610000,6.226880,54612.500000,51.960000,25.330000,Week2/Day 9.csv,19,OK
2026-05-10T11:41:00Z,10.204000,0.610000,6.224440,54612.500000,52.810000,24.670000,Week2/Day 9.csv,20,OK
2026-05-10T11:51:00Z,10.092000,0.570000,5.752440,54612.500000,52.430000,25.320000,Week2/Day 9.csv,21,OK
2026-05-10T12:01:00Z,10.200000,0.620000,6.324000,54612.500000,52.980000,26.390000,Week2/Day 9.csv,22,OK
2026-05-10T12:11:00Z,10.180000,0.600000,6.108000,54612.500000,52.410000,24.070000,Week2/Day 9.csv,23,OK
2026-05-10T12:21:00Z,10.212000,0.610000,6.229320,54612.500000,52.120000,24.130000,Week2/Day 9.csv,24,OK
2026-05-10T12:31:00Z,10.168000,0.600000,6.100800,54612.500000,53.910000,23.190000,Week2/Day 9.csv,25,OK
2026-05-10T12:41:00Z,10.200000,0.610000,6.222000,54612.500000,54.270000,21.500000,Week2/Day 9.csv,26,OK
2026-05-10T12:51:00Z,10.140000,0.600000,6.084000,54612.500000,53.960000,22.550000,Week2/Day 9.csv,27,OK
2026-05-10T13:01:00Z,10.148000,0.590000,5.987320,54612.500000,54.620000,20.870000,Week2/Day 9.csv,28,OK
2026-05-10T13:11:00Z,10.076000,0.570000,5.743320,54612.500000,53.130000,21.800000,Week2/Day 9.csv,29,OK
2026-05-10T13:21:00Z,9.804000,0.510000,5.000040,54612.500000,54.020000,21.170000,Week2/Day 9.csv,30,OK
2026-05-10T13:31:00Z,9.716000,0.490000,4.760840,54612.500000,52.900000,23.420000,Week2/Day 9.csv,31,OK
2026-05-10T13:41:00Z,9.828000,0.510000,5.012280,54612.500000,52.840000,23.140000,Week2/Day 9.csv,32,OK
2026-05-10T13:51:00Z,9.476000,0.410000,3.885160,54612.500000,51.700000,24.460000,Week2/Day 9.csv,33,OK
2026-05-10T14:01:00Z,9.660000,0.460000,4.443600,54612.500000,53.360000,22.810000,Week2/Day 9.csv,34,OK
2026-05-10T14:11:00Z,9.564000,0.450000,4.303800,54612.500000,52.710000,23.840000,Week2/Day 9.csv,35,OK
2026-05-10T14:21:00Z,9.464000,0.410000,3.880240,54612.500000,52.880000,23.300000,Week2/Day 9.csv,36,OK
2026-05-10T14:31:00Z,9.392000,0.400000,3.756800,54612.500000,53.180000,24.410000,Week2/Day 9.csv,37,OK
2026-05-10T14:41:00Z,9.220000,0.350000,3.227000,54612.500000,51.880000,24.390000,Week2/Day 9.csv,38,OK
2026-05-10T14:51:00Z,8.100000,0.130000,1.053000,21625.000000,48.740000,28.490000,Week2/Day 9.csv,39,OK
2026-05-10T15:01:00Z,8.960000,0.290000,2.598400,49585.800000,48.680000,29.000000,Week2/Day 9.csv,40,OK
2026-05-10T15:11:00Z,8.636000,0.220000,1.899920,50270.000000,44.770000,34.450000,Week2/Day 9.csv,41,OK
2026-05-10T15:21:00Z,8.184000,0.130000,1.063920,22506.700000,42.660000,37.890000,Week2/Day 9.csv,42,OK
2026-05-10T15:31:00Z,8.140000,0.130000,1.058200,20135.800000,41.310000,39.460000,Week2/Day 9.csv,43,OK
2026-05-10T15:41:00Z,7.964000,0.100000,0.796400,16376.700000,39.910000,43.450000,Week2/Day 9.csv,44,OK
2026-05-10T15:51:00Z,7.608000,0.080000,0.608640,11763.300000,39.140000,45.520000,Week2/Day 9.csv,45,OK
2026-05-10T16:01:00Z,7.720000,0.080000,0.617600,10435.000000,38.120000,47.430000,Week2/Day 9.csv,46,OK
2026-05-10T16:11:00Z,8.124000,0.120000,0.974880,18227.500000,38.020000,48.250000,Week2/Day 9.csv,47,OK
2026-05-10T16:21:00Z,7.976000,0.100000,0.797600,15187.500000,38.210000,48.050000,Week2/Day 9.csv,48,OK
2026-05-10T16:30:00Z,7.912000,0.090000,0.712080,13650.800000,37.400000,49.890000,Week2/Day 9.csv,49,OK
2026-05-10T16:40:00Z,6.916000,0.070000,0.484120,9920.000000,36.540000,52.420000,Week2/Day 9.csv,50,OK
2026-05-10T16:50:00Z,4.504000,0.050000,0.225200,7107.500000,35.270000,55.880000,Week2/Day 9.csv,51,OK
2026-05-10T17:00:00Z,5.752000,0.060000,0.345120,7963.300000,35.100000,54.310000,Week2/Day 9.csv,52,OK
2026-05-10T17:10:00Z,7.776000,0.080000,0.622080,11175.000000,35.440000,55.320000,Week2/Day 9.csv,53,OK
2026-05-10T17:20:00Z,8.016000,0.100000,0.801600,14240.000000,36.370000,53.560000,Week2/Day 9.csv,54,OK
2026-05-10T17:30:00Z,7.996000,0.100000,0.799600,14106.700000,36.380000,53.460000,Week2/Day 9.csv,55,OK
2026-05-10T17:40:00Z,7.512000,0.080000,0.600960,10188.300000,36.590000,53.210000,Week2/Day 9.csv,56,OK
2026-05-10T17:50:00Z,5.704000,0.060000,0.342240,8025.000000,36.530000,52.530000,Week2/Day 9.csv,57,OK
2026-05-10T18:00:00Z,3.844000,0.050000,0.192200,5232.500000,35.420000,55.880000,Week2/Day 9.csv,58,OK
2026-05-10T18:10:00Z,3.416000,0.040000,0.136640,4159.200000,34.830000,55.670000,Week2/Day 9.csv,59,OK
2026-05-10T18:20:00Z,3.216000,0.020000,0.064320,2320.000000,34.160000,58.770000,Week2/Day 9.csv,60,OK
2026-05-10T18:30:00Z,3.208000,0.010000,0.032080,1176.700000,33.110000,61.880000,Week2/Day 9.csv,61,OK
2026-05-10T18:40:00Z,2.904000,0.000000,0.000000,395.000000,32.740000,63.490000,Week2/Day 9.csv,62,OK
2026-05-10T18:50:00Z,2.360000,0.000000,0.000000,75.000000,32.180000,64.080000,Week2/Day 9.csv,63,OK
2026-05-10T19:00:00Z,2.304000,0.000000,0.000000,8.300000,31.890000,65.230000,Week2/Day 9.csv,64,OK
2026-05-10T19:10:00Z,0.712000,0.000000,0.000000,0.000000,31.700000,66.920000,Week2/Day 9.csv,65,OK
2026-05-11T07:24:00Z,3.244000,0.010000,0.032440,1540.800000,30.220000,69.660000,Week2/Day 10.csv,2,OK
2026-05-11T07:34:00Z,3.292000,0.030000,0.098760,4220.000000,29.360000,72.310000,Week2/Day 10.csv,3,OK
2026-05-11T07:43:00Z,3.332000,0.040000,0.133280,5361.700000,29.390000,71.660000,Week2/Day 10.csv,4,OK
2026-05-11T07:53:00Z,3.364000,0.040000,0.134560,5911.700000,29.620000,71.440000,Week2/Day 10.csv,5,OK
2026-05-11T08:03:00Z,3.608000,0.050000,0.180400,6900.800000,29.810000,71.210000,Week2/Day 10.csv,6,OK
2026-05-11T08:13:00Z,4.524000,0.070000,0.316680,9605.000000,30.410000,69.690000,Week2/Day 10.csv,7,OK
2026-05-11T08:23:00Z,7.852000,0.090000,0.706680,11603.300000,31.010000,67.970000,Week2/Day 10.csv,8,OK
2026-05-11T08:33:00Z,8.048000,0.110000,0.885280,15132.500000,31.790000,66.000000,Week2/Day 10.csv,9,OK
2026-05-11T08:43:00Z,8.100000,0.110000,0.891000,14660.800000,32.580000,64.060000,Week2/Day 10.csv,10,OK
2026-05-11T08:53:00Z,8.100000,0.120000,0.972000,15678.300000,33.340000,61.790000,Week2/Day 10.csv,11,OK
2026-05-11T09:03:00Z,8.108000,0.120000,0.972960,15876.700000,33.470000,61.300000,Week2/Day 10.csv,12,OK
2026-05-11T09:13:00Z,8.236000,0.140000,1.153040,17754.200000,33.810000,60.050000,Week2/Day 10.csv,13,OK
2026-05-11T09:23:00Z,8.444000,0.170000,1.435480,29218.300000,34.920000,57.560000,Week2/Day 10.csv,14,OK
2026-05-11T09:33:00Z,8.600000,0.190000,1.634000,26385.800000,37.320000,52.370000,Week2/Day 10.csv,15,OK
2026-05-11T09:43:00Z,8.548000,0.180000,1.538640,24371.700000,37.800000,49.750000,Week2/Day 10.csv,16,OK
2026-05-11T09:53:00Z,8.908000,0.250000,2.227000,27418.300000,37.530000,49.770000,Week2/Day 10.csv,17,OK
2026-05-11T10:03:00Z,9.208000,0.320000,2.946560,39961.700000,40.210000,43.770000,Week2/Day 10.csv,18,OK
2026-05-11T10:13:00Z,9.240000,0.330000,3.049200,40282.500000,41.470000,41.260000,Week2/Day 10.csv,19,OK
2026-05-11T10:23:00Z,9.156000,0.310000,2.838360,42370.000000,43.030000,36.950000,Week2/Day 10.csv,20,OK
2026-05-11T10:33:00Z,9.148000,0.300000,2.744400,45920.000000,43.870000,38.010000,Week2/Day 10.csv,21,OK
2026-05-11T10:43:00Z,9.268000,0.330000,3.058440,51836.700000,44.820000,34.520000,Week2/Day 10.csv,22,OK
2026-05-11T10:53:00Z,9.832000,0.480000,4.719360,54612.500000,45.920000,32.850000,Week2/Day 10.csv,23,OK
2026-05-11T11:03:00Z,10.060000,0.550000,5.533000,54612.500000,47.440000,33.120000,Week2/Day 10.csv,24,OK
2026-05-11T11:13:00Z,10.012000,0.540000,5.406480,54612.500000,47.050000,31.390000,Week2/Day 10.csv,25,OK
2026-05-11T11:23:00Z,10.120000,0.570000,5.768400,54612.500000,48.470000,27.770000,Week2/Day 10.csv,26,OK
2026-05-11T11:33:00Z,10.204000,0.580000,5.918320,54612.500000,49.600000,26.730000,Week2/Day 10.csv,27,OK
2026-05-11T11:43:00Z,10.228000,0.610000,6.239080,54612.500000,50.370000,26.950000,Week2/Day 10.csv,28,OK
2026-05-11T11:53:00Z,10.340000,0.620000,6.410800,54612.500000,51.540000,24.980000,Week2/Day 10.csv,29,OK
2026-05-11T12:03:00Z,10.260000,0.620000,6.361200,54612.500000,51.970000,23.820000,Week2/Day 10.csv,30,OK
2026-05-11T12:13:00Z,10.200000,0.600000,6.120000,54612.500000,51.260000,24.940000,Week2/Day 10.csv,31,OK
2026-05-11T12:23:00Z,10.300000,0.620000,6.386000,54612.500000,50.840000,24.530000,Week2/Day 10.csv,32,OK
2026-05-11T12:33:00Z,10.304000,0.630000,6.491520,54612.500000,51.530000,23.450000,Week2/Day 10.csv,33,OK
2026-05-11T12:43:00Z,10.272000,0.630000,6.471360,54612.500000,52.000000,22.470000,Week2/Day 10.csv,34,OK
2026-05-11T12:53:00Z,10.252000,0.620000,6.356240,54612.500000,51.970000,22.180000,Week2/Day 10.csv,35,OK
2026-05-11T13:03:00Z,10.288000,0.610000,6.275680,54612.500000,51.710000,22.670000,Week2/Day 10.csv,36,OK
2026-05-11T13:13:00Z,10.288000,0.610000,6.275680,54612.500000,52.310000,21.310000,Week2/Day 10.csv,37,OK
2026-05-11T13:23:00Z,10.188000,0.600000,6.112800,54612.500000,51.880000,21.930000,Week2/Day 10.csv,38,OK
2026-05-11T13:33:00Z,10.180000,0.600000,6.108000,54612.500000,52.890000,23.460000,Week2/Day 10.csv,39,OK
2026-05-11T13:43:00Z,10.124000,0.580000,5.871920,54612.500000,53.530000,22.490000,Week2/Day 10.csv,40,OK
2026-05-11T13:53:00Z,10.068000,0.560000,5.638080,54612.500000,53.950000,21.200000,Week2/Day 10.csv,41,OK
2026-05-11T14:03:00Z,10.028000,0.560000,5.615680,54612.500000,53.550000,20.660000,Week2/Day 10.csv,42,OK
2026-05-11T14:13:00Z,9.932000,0.520000,5.164640,54612.500000,53.400000,20.690000,Week2/Day 10.csv,43,OK
2026-05-11T14:23:00Z,9.792000,0.490000,4.798080,54612.500000,53.440000,21.510000,Week2/Day 10.csv,44,OK
2026-05-11T14:33:00Z,9.684000,0.470000,4.551480,54612.500000,53.450000,22.520000,Week2/Day 10.csv,45,OK
2026-05-11T14:43:00Z,9.564000,0.440000,4.208160,54612.500000,52.080000,23.170000,Week2/Day 10.csv,46,OK
2026-05-11T14:53:00Z,9.472000,0.420000,3.978240,54612.500000,51.470000,24.290000,Week2/Day 10.csv,47,OK
2026-05-11T15:03:00Z,9.412000,0.390000,3.670680,54612.500000,49.570000,25.900000,Week2/Day 10.csv,48,OK
2026-05-11T15:13:00Z,9.252000,0.360000,3.330720,49650.000000,47.360000,29.070000,Week2/Day 10.csv,49,OK
2026-05-11T15:23:00Z,8.036000,0.110000,0.883960,43028.300000,44.520000,33.560000,Week2/Day 10.csv,50,OK
2026-05-11T15:33:00Z,7.908000,0.090000,0.711720,14327.500000,40.790000,39.570000,Week2/Day 10.csv,51,OK
2026-05-11T15:43:00Z,7.820000,0.090000,0.703800,13867.500000,39.210000,42.180000,Week2/Day 10.csv,52,OK
2026-05-11T15:52:00Z,7.804000,0.090000,0.702360,13310.000000,38.360000,44.510000,Week2/Day 10.csv,53,OK
2026-05-11T16:02:00Z,7.364000,0.080000,0.589120,12060.800000,37.510000,46.550000,Week2/Day 10.csv,54,OK
2026-05-11T16:12:00Z,7.588000,0.080000,0.607040,11956.700000,37.530000,46.840000,Week2/Day 10.csv,55,OK
2026-05-11T16:22:00Z,7.936000,0.090000,0.714240,13339.200000,37.510000,46.120000,Week2/Day 10.csv,56,OK
2026-05-11T16:32:00Z,8.304000,0.150000,1.245600,20047.500000,37.640000,46.660000,Week2/Day 10.csv,57,OK
2026-05-11T16:42:00Z,8.092000,0.120000,0.971040,16663.300000,38.580000,43.050000,Week2/Day 10.csv,58,OK
2026-05-11T16:52:00Z,8.152000,0.130000,1.059760,17357.500000,37.850000,45.410000,Week2/Day 10.csv,59,OK
2026-05-11T17:02:00Z,7.892000,0.090000,0.710280,11547.500000,37.330000,45.580000,Week2/Day 10.csv,60,OK
2026-05-11T17:12:00Z,4.440000,0.050000,0.222000,6867.500000,35.160000,43.130000,Week2/Day 10.csv,61,OK
2026-05-11T17:22:00Z,3.240000,0.030000,0.097200,3546.700000,33.730000,54.230000,Week2/Day 10.csv,62,OK
